Latitude,Ratings,url,Name,Longtitude
77.580635,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814356-Reviews-Cafe_Kwality-Bengaluru_Karnataka.html,Cafe Kwality,7814356
77.560265,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814362-Reviews-Chamrajpet_Non_Veg_Darshini-Bengaluru_Karnataka.html,Chamrajpet Non Veg Darshini,7814362
77.56152,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911195-Reviews-Srinivasa_Darshan-Bengaluru_Karnataka.html,Srinivasa Darshan,5911195
77.55974,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814363-Reviews-Chandan_Bar_and_Restaurant-Bengaluru_Karnataka.html,Chandan Bar and Restaurant,7814363
77.66785,,https://www.tripadvisor.in/Restaurant_Review-g297628-d9820417-Reviews-Place_World-Bengaluru_Karnataka.html,Place World,9820417
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924736-Reviews-Sri_Krishna_Bakery-Bengaluru_Karnataka.html,,
77.58707,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814373-Reviews-Bramalingeshwar_Hotel_Restaurant-Bengaluru_Karnataka.html,Bramalingeshwar Hotel Restaurant,7814373
77.57938,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814366-Reviews-Chaturvedi_s_Food_Paradise-Bengaluru_Karnataka.html,Chaturvedi's Food Paradise,7814366
77.556984,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814390-Reviews-Dhonne_Biryani-Bengaluru_Karnataka.html,Dhonne Biryani,7814390
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924690-Reviews-Durgaparmeshwari_Condiments-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924701-Reviews-Nesara_Vegetarian-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814435-Reviews-Harini_Veg-Bengaluru_Karnataka.html,,
77.56367,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8380008-Reviews-CFC-Bengaluru_Karnataka.html,CFC,8380008
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814399-Reviews-Dr_Bread_the_Cake_Shop-Bengaluru_Karnataka.html,,
77.62727,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911039-Reviews-Spice_Zone-Bengaluru_Karnataka.html,Spice Zone,5911039
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924671-Reviews-Baskin_Robbins-Bengaluru_Karnataka.html,,
77.6365,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814428-Reviews-Grand_Chef-Bengaluru_Karnataka.html,Grand Chef,7814428
77.59311,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814405-Reviews-Five_Star_Chicken-Bengaluru_Karnataka.html,Five Star Chicken,7814405
77.65158,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911045-Reviews-Spicy_Bengal-Bengaluru_Karnataka.html,Spicy Bengal,5911045
77.60728,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911048-Reviews-Spicy_Tadka-Bengaluru_Karnataka.html,Spicy Tadka,5911048
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924870-Reviews-Pizzaiola-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911102-Reviews-Sree_Vishnu_Bhavan-Bengaluru_Karnataka.html,,
77.63903,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911072-Reviews-Sports_Cafe-Bengaluru_Karnataka.html,Sports Cafe,5911072
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924831-Reviews-Lakshmi_Narasimha_Chaat_Centre-Bengaluru_Karnataka.html,,
77.56785,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924864-Reviews-Kolimane_Restaurant-Bengaluru_Karnataka.html,Kolimane Restaurant,7924864
77.66046,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911088-Reviews-Sree_Sai_Krupa-Bengaluru_Karnataka.html,Sree Sai Krupa,5911088
77.48572,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911118-Reviews-Sowraba_Restaurant-Bengaluru_Karnataka.html,Sowraba Restaurant,5911118
77.5751,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8387709-Reviews-Wang_s_Kitchen-Bengaluru_Karnataka.html,Wang's Kitchen,8387709
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911068-Reviews-Splendid_Lunch_Buffet-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911125-Reviews-Sree_Spicy_Hub_Restaurant-Bengaluru_Karnataka.html,,
77.57485,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911135-Reviews-Sri_Bhavani_Bar_Restaurant-Bengaluru_Karnataka.html,Sri Bhavani Bar & Restaurant,5911135
77.57335,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814303-Reviews-Alankar_Restaurant-Bengaluru_Karnataka.html,Alankar Restaurant,7814303
77.5609,,https://www.tripadvisor.in/Restaurant_Review-g297628-d878474-Reviews-Jashn_junoon-Bengaluru_Karnataka.html,jashn junoon,878474
77.5597,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911136-Reviews-Sri_Ganesh_Darshan_Sweets-Bengaluru_Karnataka.html,Sri Ganesh Darshan & Sweets,5911136
77.59955,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924791-Reviews-Savi_Sagar-Bengaluru_Karnataka.html,Savi Sagar,7924791
77.5761,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814321-Reviews-Anvari_Hotel_Veg_Non_Veg_Restaurant-Bengaluru_Karnataka.html,Anvari Hotel Veg & Non Veg Restaurant,7814321
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814325-Reviews-A_R_Ambur_Biriyani-Bengaluru_Karnataka.html,,
77.57285,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911153-Reviews-Sri_Krishna_Upahara-Bengaluru_Karnataka.html,Sri Krishna Upahara,5911153
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924773-Reviews-Akshaya_Dosa_Corner-Bengaluru_Karnataka.html,,
77.64319,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924775-Reviews-Good_Food-Bengaluru_Karnataka.html,Good Food,7924775
77.57611,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814326-Reviews-Ashok_Upahara-Bengaluru_Karnataka.html,Ashok Upahara,7814326
77.57793,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924771-Reviews-Hotel_Renowned_Restaurant-Bengaluru_Karnataka.html,Hotel Renowned Restaurant,7924771
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814336-Reviews-Banashankari_Restaurant-Bengaluru_Karnataka.html,,
77.65797,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911171-Reviews-Sri_Ramdev_Sagar_Vegetarian-Bengaluru_Karnataka.html,Sri Ramdev Sagar Vegetarian,5911171
77.58412,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911172-Reviews-Sindhu_Palace-Bengaluru_Karnataka.html,Sindhu Palace,5911172
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924760-Reviews-Gayatri_Sweets_Chats-Bengaluru_Karnataka.html,,
77.59528,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814450-Reviews-Hotel_Labbaiake_Restaurant-Bengaluru_Karnataka.html,Hotel Labbaiake Restaurant,7814450
77.557884,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814442-Reviews-Fouryou_Bakery-Bengaluru_Karnataka.html,Fouryou Bakery,7814442
77.5761,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814452-Reviews-Hotel_Janatha_Veg_Restaurant-Bengaluru_Karnataka.html,Hotel Janatha Veg Restaurant,7814452
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814461-Reviews-Hotel_New_Lathifia_Plaza_Restaurant-Bengaluru_Karnataka.html,,
77.57846,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5911287-Reviews-Status_Bar_Restaurant-Bengaluru_Karnataka.html,Status Bar & Restaurant,5911287
77.57629,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7814460-Reviews-Hotel_Sagar_Veg_Non_Veg_Restaurant-Bengaluru_Karnataka.html,Hotel Sagar Veg & Non Veg Restaurant,7814460
77.52451,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910936-Reviews-Sindhoor-Bengaluru_Karnataka.html,Sindhoor,5910936
77.59323,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8387894-Reviews-Beijing_Bites-Bengaluru_Karnataka.html,Beijing Bites,8387894
77.51653,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910948-Reviews-Soundary_Paradise-Bengaluru_Karnataka.html,Soundary Paradise,5910948
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8387542-Reviews-Sagar_Fast_Food-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924969-Reviews-G_Pulla_Reddy_Sweet_Shop-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910903-Reviews-Sneha_Shree_Bar_Restaurant-Bengaluru_Karnataka.html,,
77.58947,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925028-Reviews-Jaipur_Sweets_Hots-Bengaluru_Karnataka.html,Jaipur Sweets & Hots,7925028
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8380005-Reviews-Cafe_Coffee_Day-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8379945-Reviews-Pizza_Corner-Bengaluru_Karnataka.html,,
77.54947,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7924905-Reviews-Palki_s-Bengaluru_Karnataka.html,Palki's,7924905
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925195-Reviews-Arunachala_Hot_Chips-Bengaluru_Karnataka.html,,
77.57841,,https://www.tripadvisor.in/Restaurant_Review-g297628-d6022180-Reviews-Tamarind_Restaurant-Bengaluru_Karnataka.html,Tamarind Restaurant,6022180
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925192-Reviews-Srinidhi_Chaats-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925180-Reviews-Cauvery_Upahar-Bengaluru_Karnataka.html,,
77.49858,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8388084-Reviews-Ruchi_Food_s-Bengaluru_Karnataka.html,Ruchi Food's,8388084
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925175-Reviews-Sri_Maruthi_Hotel_Restaurant-Bengaluru_Karnataka.html,,
77.61589,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925160-Reviews-Om_Ganesha_Fruit_Juice_Centre-Bengaluru_Karnataka.html,Om Ganesha Fruit Juice Centre,7925160
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925174-Reviews-Sri_Devi_Upahara-Bengaluru_Karnataka.html,,
77.57762,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925166-Reviews-Unique_Chats_Juice_Center-Bengaluru_Karnataka.html,Unique Chats & Juice Center,7925166
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d9459930-Reviews-Nite_Out-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925145-Reviews-Goli_Vada_Pav_No_1-Bengaluru_Karnataka.html,,
77.49829,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910810-Reviews-Silver_Spoon_Family_Restaurant-Bengaluru_Karnataka.html,Silver Spoon Family Restaurant,5910810
77.57803,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910800-Reviews-Silver_Oak-Bengaluru_Karnataka.html,Silver Oak,5910800
77.66553,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910794-Reviews-Silk_Route_Restaurant-Bengaluru_Karnataka.html,Silk Route Restaurant,5910794
77.568504,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925078-Reviews-Santhosh_Bar_Restaurant-Bengaluru_Karnataka.html,Santhosh Bar & Restaurant,7925078
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910884-Reviews-Skylark_Restaurant-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8388099-Reviews-Five_Star_Chicken-Bengaluru_Karnataka.html,,
77.5442,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7710739-Reviews-Sultan_s_Restaurant-Bengaluru_Karnataka.html,Sultan's Restaurant,7710739
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925489-Reviews-King_of_Biryani-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925477-Reviews-Brigade_Pavilion_Restaurant-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925480-Reviews-Amma_s_Pastries-Bengaluru_Karnataka.html,,
77.5522,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910467-Reviews-Shivaals_Hotel-Bengaluru_Karnataka.html,Shivaals Hotel,5910467
77.63276,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910457-Reviews-Shiva_Enterprises-Bengaluru_Karnataka.html,Shiva Enterprises,5910457
77.57133,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925462-Reviews-Pattaka_Vadapav-Bengaluru_Karnataka.html,Pattaka Vadapav,7925462
77.57542,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5971013-Reviews-Chip_N_Bite_Restaurant_And_Pub-Bengaluru_Karnataka.html,Chip N Bite Restaurant And Pub,5971013
77.52795,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7710787-Reviews-Sri_Lakshmi_Sweets_Bakery-Bengaluru_Karnataka.html,Sri Lakshmi Sweets & Bakery,7710787
77.68394,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910474-Reviews-Shivam_Shra_Style_Family_Restaurant-Bengaluru_Karnataka.html,Shivam & Shra Style Family Restaurant,5910474
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8379480-Reviews-Hot_And_Cool_Bakery_And_Sweets-Bengaluru_Karnataka.html,,
77.67889,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8379474-Reviews-Banaras_Sweets-Bengaluru_Karnataka.html,Banaras Sweets,8379474
77.534134,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7710818-Reviews-Andhra_Style_Family_Restaurant-Bengaluru_Karnataka.html,Andhra Style Family Restaurant,7710818
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925378-Reviews-New_Pogo_Chats-Bengaluru_Karnataka.html,,
77.54194,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7710844-Reviews-Aishwarya_Bakery_Sweet-Bengaluru_Karnataka.html,Aishwarya Bakery & Sweet,7710844
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925371-Reviews-A1_Ambur_Chicken_Biryani-Bengaluru_Karnataka.html,,
77.69633,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925316-Reviews-Mithil_Sagar-Bengaluru_Karnataka.html,Mithil Sagar,7925316
77.53755,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7710846-Reviews-Nakshatra-Bengaluru_Karnataka.html,Nakshatra,7710846
77.65593,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8388155-Reviews-Shuchi_Ruchi-Bengaluru_Karnataka.html,Shuchi Ruchi,8388155
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8388151-Reviews-Sri_Krishna_Iyengar_s_Bakery_Sweets-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5962141-Reviews-Blue_Tantra-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925223-Reviews-Thela-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925226-Reviews-Big_B_Frankie-Bengaluru_Karnataka.html,,
77.5761,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910717-Reviews-Sharadhi_Restaurant-Bengaluru_Karnataka.html,Sharadhi Restaurant,5910717
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8276820-Reviews-Adyar_Ananda_Bhavan_Veg-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925205-Reviews-Sree_Chamundeshwari_Coffee_Point-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8388103-Reviews-Gajanand_Sweets-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8388101-Reviews-Happy_Endings-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d9562917-Reviews-Idly_Hut-Bengaluru_Karnataka.html,,
77.57144,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910732-Reviews-Shree_Yummys_Palace-Bengaluru_Karnataka.html,Shree Yummys Palace,5910732
77.58107,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5962347-Reviews-Brindavan_Bar_Restaurant-Bengaluru_Karnataka.html,Brindavan Bar & Restaurant,5962347
77.63905,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925021-Reviews-L_J_Iyengar_s_Bakery_Sweets-Bengaluru_Karnataka.html,L J Iyengar's Bakery & Sweets,7925021
77.61175,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910925-Reviews-Sindhur-Bengaluru_Karnataka.html,Sindhur,5910925
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910932-Reviews-Sonar_Bangla-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910409-Reviews-Shikthi_Bar_Restaurant-Bengaluru_Karnataka.html,,
77.54601,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7813611-Reviews-Sri_Krishna_Bakery_Sweets-Bengaluru_Karnataka.html,Sri Krishna Bakery & Sweets,7813611
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910370-Reviews-Sher_Khan_Hotel_Restaurant-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910231-Reviews-Shanthi_Sagar-Bengaluru_Karnataka.html,,
77.54759,,https://www.tripadvisor.in/Restaurant_Review-g297628-d11671316-Reviews-Papa_John_s_Pizza-Bengaluru_Karnataka.html,Papa John's Pizza,11671316
77.5798,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5961860-Reviews-Biryani_Palace-Bengaluru_Karnataka.html,Biryani Palace,5961860
77.591194,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7771220-Reviews-Shyam_Upahar-Bengaluru_Karnataka.html,Shyam Upahar,7771220
77.531136,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910288-Reviews-Sdfere-Bengaluru_Karnataka.html,Sdfere,5910288
77.48496,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7771351-Reviews-Sri_Raghavendra_Bakery-Bengaluru_Karnataka.html,Sri Raghavendra Bakery,7771351
77.57722,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925642-Reviews-Abinaya_Hotel_Restaurant-Bengaluru_Karnataka.html,Abinaya Hotel Restaurant,7925642
77.54088,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7771332-Reviews-Sri_Annapurna_Sweets-Bengaluru_Karnataka.html,Sri Annapurna Sweets,7771332
77.660324,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910332-Reviews-Shekars_Chain_Of_Restaurant-Bengaluru_Karnataka.html,Shekars Chain Of Restaurant,5910332
77.61947,,https://www.tripadvisor.in/Restaurant_Review-g297628-d10600098-Reviews-EatMucha-Bengaluru_Karnataka.html,EatMucha,10600098
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925803-Reviews-Pragathi_Bake_Square-Bengaluru_Karnataka.html,,
77.71975,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925930-Reviews-Annai_Ambur_Biriyani_Center-Bengaluru_Karnataka.html,Annai Ambur Biriyani Center,7925930
77.62028,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910009-Reviews-Sdfere-Bengaluru_Karnataka.html,Sdfere,5910009
77.593155,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8379144-Reviews-Garma_Garam-Bengaluru_Karnataka.html,Garma Garam,8379144
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8379001-Reviews-Gelato_Italiano-Bengaluru_Karnataka.html,,
77.65635,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910031-Reviews-Sea_Rock_Family_Restaurant-Bengaluru_Karnataka.html,Sea Rock Family Restaurant,5910031
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8379023-Reviews-Sri_Vinayaka_Andhra_Style_Curry_Point-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925883-Reviews-Jai_Mataji_Farsan_Sweets-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8379075-Reviews-The_French_Loaf-Bengaluru_Karnataka.html,,
77.54866,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7813295-Reviews-Jumboking-Bengaluru_Karnataka.html,Jumboking,7813295
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8379105-Reviews-Sri_Balaji_Sweets_And_Bakes-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8379145-Reviews-Gangotree-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378898-Reviews-Sreeraj_Lassi_Bar-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378862-Reviews-Foodies-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378796-Reviews-The_Biryani_s-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926111-Reviews-Saravanan_Bhawan-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926109-Reviews-L_J_Iyengar_s_Bakery-Bengaluru_Karnataka.html,,
77.59843,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926110-Reviews-L_J_Iyengar_s_Bakery-Bengaluru_Karnataka.html,L J Iyengar's Bakery,7926110
77.59952,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926114-Reviews-Sri_Sairam_Hot_Chips-Bengaluru_Karnataka.html,Sri Sairam Hot Chips,7926114
77.54015,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378804-Reviews-Sagar_Juice_Condiments-Bengaluru_Karnataka.html,Sagar Juice & Condiments,8378804
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926105-Reviews-Kwality_Wall_s_Swirl_s-Bengaluru_Karnataka.html,,
77.66056,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378809-Reviews-Desi_Dhaba-Bengaluru_Karnataka.html,Desi Dhaba,8378809
77.56951,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926100-Reviews-Hotel_New_Malnad_Restaurant-Bengaluru_Karnataka.html,Hotel New Malnad Restaurant,7926100
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926099-Reviews-Baskin_Robbins-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d2309247-Reviews-Gloria_Jean_s_Coffees-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378823-Reviews-Hotel_Bangalore_Durbar_Restaurant-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378834-Reviews-Ammi_s_Biryani-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378836-Reviews-Pavithra_Restaurant-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7915925-Reviews-Sagar_Mess-Bengaluru_Karnataka.html,,
77.484436,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5909884-Reviews-Sarkaar_Veg_Fine_Dine-Bengaluru_Karnataka.html,Sarkaar Veg Fine Dine,5909884
77.56933,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378869-Reviews-Ammi_s_Biryani-Bengaluru_Karnataka.html,Ammi's Biryani,8378869
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378878-Reviews-Theeram_Kerala_Mess-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926018-Reviews-Shri_Sai_Kentacky_Foods-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378884-Reviews-Banashankari_Biryani_Corner-Bengaluru_Karnataka.html,,
77.60552,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378899-Reviews-Bake_And_Cool-Bengaluru_Karnataka.html,Bake And Cool,8378899
77.622475,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378900-Reviews-Malabar-Bengaluru_Karnataka.html,Malabar,8378900
77.71857,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7915988-Reviews-P_R_Bakery_and_Sweets-Bengaluru_Karnataka.html,P.R Bakery and Sweets,7915988
77.599556,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7916005-Reviews-Casa_De_Express-Bengaluru_Karnataka.html,Casa-De-Express,7916005
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378962-Reviews-Shaan_E_Punjab-Bengaluru_Karnataka.html,,
77.67933,,https://www.tripadvisor.in/Restaurant_Review-g297628-d9459119-Reviews-Chopstick-Bengaluru_Karnataka.html,Chopstick,9459119
77.66484,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925952-Reviews-Kulu_Cafe-Bengaluru_Karnataka.html,Kulu Cafe,7925952
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8379147-Reviews-Arun_Ice_Cream-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378877-Reviews-Cheta_Sagar-Bengaluru_Karnataka.html,,
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8379149-Reviews-Food_Hut-Bengaluru_Karnataka.html,,
77.548965,,https://www.tripadvisor.in/Restaurant_Review-g297628-d5910202-Reviews-Shanghai_Salsa-Bengaluru_Karnataka.html,Shanghai Salsa,5910202
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7925721-Reviews-Sri_Ganesh_Fruit_Juice-Bengaluru_Karnataka.html,,
77.58213,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7813380-Reviews-Cafe_Coffee_Day-Bengaluru_Karnataka.html,Cafe Coffee Day,7813380
77.5396,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926118-Reviews-Chaitanya_Bar_Restaurant-Bengaluru_Karnataka.html,Chaitanya Bar & Restaurant,7926118
77.69941,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378779-Reviews-Arya_Kerala_Mess-Bengaluru_Karnataka.html,Arya Kerala Mess,8378779
,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378774-Reviews-Biryani_Box-Bengaluru_Karnataka.html,,
77.6678,,https://www.tripadvisor.in/Restaurant_Review-g297628-d8378761-Reviews-Creme_Crust-Bengaluru_Karnataka.html,Creme & Crust,8378761
77.67172,,https://www.tripadvisor.in/Restaurant_Review-g297628-d7926129-Reviews-Hotel_Shiva_Shakthi_Restaurant-Bengaluru_Karnataka.html,Hotel Shiva Shakthi Restaurant,7926129
